Number,station,location,latitude,longitude,owner,Price_U91,Price_P98
1368,"114-118 Church St, MUDGEE NSW 2850","Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia",-32.6054849,149.5858371,Caltex,Not Selling U91    ,Not Selling P98
1374,"58 Bunnaby St, TARALGA NSW 2580","Taralga Rural, 58-64, Bunnaby Street, Taralga, Upper Lachlan Shire Council, New South Wales, 2580, Australia",-34.4057558,149.8190415,Caltex,146,Not Selling P98
1396,"364-366 Eastern Valley Way, Chatswood East NSW 2067","Eastern Valley Way, Chatswood, Sydney, Willoughby City Council, Lower North Shore, New South Wales, 2067, Australia",-33.7850149,151.2007404,Caltex,Not Selling U91    ,160.9
1400,"115-115 Church Street, Gloucester NSW 2422","Church Street, Gloucester, Mid-Coast Council, New South Wales, 2422, Australia",-32.0109406,151.9586655,Caltex,139.9,159.9
1407,"99 Diadem Street, Lismore NSW 2480","Diadem Street, Lismore, Lismore City Council, New South Wales, 2480, Australia",-28.8045,153.2888774,Caltex,Not Selling U91    ,163.9
1416,"41 - 43 Third Avenue, Blacktown NSW 2148","Third Avenue, Blacktown, Sydney, Blacktown City Council, New South Wales, 2148, Australia",-33.7667574,150.9054196,Caltex,131.9,151.9
1440,"142 Bay Rd, TOOWOON BAY NSW 2261","Bay Road, Toowoon Bay, Central Coast Council, New South Wales, 2261, Australia",-33.3578124,151.497001,Caltex,144.9,Not Selling P98
1459,"16 Flinders St, Port Kembla NSW 2505","Flinders Street, Port Kembla North, Port Kembla, Wollongong City Council, New South Wales, 2505, Australia",-34.4707259,150.8926678,Caltex,Not Selling U91    ,Not Selling P98
1464,"115 Main St, MITTAGONG NSW 2575","Main Street, Mittagong, Wingecarribee Shire Council, New South Wales, 2575, Australia",-34.4492374,150.4529173,Caltex,141.9,161.9
1465,"30 Links Ave, EAST BALLINA NSW 2478","Links Avenue, East Ballina Urban Area, East Ballina, Ballina Shire Council, New South Wales, 2478, Australia",-28.8608377,153.5833392,Caltex,Not Selling U91    ,Not Selling P98
1466,"1466 Kyogle Rd, Uki NSW 2484","Pure Love of Uki, 1466, Kyogle Road, Uki, Tweed Shire Council, New South Wales, 2484, Australia",-28.4138339,153.3348016,Caltex,150,Not Selling P98
1482,"151 Hammond Ave, Wagga Wagga NSW 2650","Hammond Avenue, East Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.1204284,147.379985,Caltex,141.9,159.9
1483,"131 Fernleigh Road, Wagga Wagga NSW 2650","Fernleigh Road, Mount Austin, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.1307409,147.3423202,Caltex,141.9,159.9
1488,"101 Gosport St, MOREE NSW 2400","Gosport Street, Moree, Moree Plains Shire Council, New South Wales, 2400, Australia",-29.4761615,149.8472983,Caltex,139,Not Selling P98
1502,"1-5 James St, NARRABRI NSW 2390","James Street, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",-30.3302733,149.793649,Caltex,Not Selling U91    ,Not Selling P98
1508,"Edwards St, Wagga Wagga NSW 2650","Edwards Street, Forest Hill, Wagga Wagga City Council, New South Wales, 2651, Australia",-35.1534772,147.4665259,Caltex,141.9,159.9
1515,"Hume Highway, TARCUTTA NSW 2652","Hume Highway, Tarcutta, Wagga Wagga City Council, New South Wales, 2652, Australia",-35.3220075,147.6490822,Caltex,140.9,158.9
1533,"75-77 Fitzroy Street, Grafton NSW 2460","Fitzroy Street, Grafton, Clarence Valley Council, New South Wales, 2460, Australia",-29.6917116,152.934154,Caltex,Not Selling U91    ,Not Selling P98
1534,"36 Lagoon Street, BEGA NSW 2550","Lagoon Street, Bega, Bega Valley Shire Council, New South Wales, 2550, Australia",-36.669839,149.8407092,Caltex,Not Selling U91    ,Not Selling P98
1543,"10 George St, MARULAN NSW 2579","Truck Stop, 10, George Street, Marulan, Goulburn Mulwaree Council, New South Wales, 2579, Australia",-34.7154743,149.99991,Caltex,Not Selling U91    ,Not Selling P98
1552,"65 BOWRAL RD, MITTAGONG NSW 2575","Bowral Road, Mittagong, Wingecarribee Shire Council, New South Wales, 2575, Australia",-34.4509903,150.4474642,Caltex,141.7,161.7
1557,"26 Main Street, WALLERAWANG NSW 2845","Main Street, Wallerawang, Lithgow City Council, New South Wales, 2845, Australia",-33.4039777,150.0719057,Caltex,138.9,Not Selling P98
1559,"1389 Alpine Way, Khancoban NSW 2642","Alpine Way, Bringenbrong, Khancoban, Snowy Valleys Council, New South Wales, 2642, Australia",-36.1664194,148.0625797,Caltex,148.9,168.9
1560,"42 Adelong Road, Tumut NSW 2720","Adelong Road, Tumut, Snowy Valleys Council, New South Wales, 2720, Australia",-35.2959229,148.2191193,Caltex,142.9,160.9
1561,"50 Sydney Road, Mudgee NSW 2850","Sydney Road, Burrundulla, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia",-32.6082936,149.5997971,Caltex,143.9,Not Selling P98
1562,"609 Argyle Street, Moss Vale NSW 2577","Argyle Street, Moss Vale Mall, Moss Vale, Wingecarribee Shire Council, New South Wales, 2577, Australia",-34.5506618,150.3704116,Caltex,141.9,161.9
1574,"8 Ogilvie St, DENMAN NSW 2328","Ogilvie Street, Denman, Muswellbrook Shire Council, New South Wales, 2328, Australia",-32.3897427,150.6887538,Caltex,136.9,157.9
1587,"10 Limestone Drive, Jerrabomberra NSW 2619","Limestone Drive, Jerrabomberra, Queanbeyan, Queanbeyan-Palerang Regional Council, New South Wales, 2619, Australia",-35.3810895,149.1996598,Caltex,Not Selling U91    ,Not Selling P98
1588,"196 Crawford Street, Queanbeyan NSW 2620","Crawford Street, Queanbeyan, Queanbeyan-Palerang Regional Council, New South Wales, 2620, Australia",-35.3514495,149.2330731,Caltex,Not Selling U91    ,Not Selling P98
1597,"16 Breese Parade, Forster NSW 2428","Breese Parade, Forster, Mid-Coast Council, New South Wales, 2428, Australia",-32.2016706,152.5186938,Caltex,Not Selling U91    ,Not Selling P98
1642,"28 Morgan St, Uranquinty NSW 2652","Morgan Street, Uranquinty, Wagga Wagga City Council, New South Wales, 2652, Australia",-35.1913456,147.248507,Caltex,139.9,Not Selling P98
1646,"275-277 Princes Highway, Corrimal NSW 2518","Princes Highway, Corrimal, Wollongong City Council, New South Wales, 2518, Australia",-34.3722047,150.8970249,Caltex,131.7,151.7
1647,"95 NORTHCOTE ST, KURRI KURRI NSW 2327","Northcote Street, Kurri Kurri, Cessnock City Council, New South Wales, 2327, Australia",-32.8113299,151.4798012,Caltex,151.9,171.9
1653,"66 Tallow Street, Moulamein NSW 2733","Caltex, 66, Tallow Street, Moulamein, Murray River Council, New South Wales, 2733, Australia",-35.0890031,144.0344694,Caltex,151,Not Selling P98
1659,"136-140 Adelaide Street, BLAYNEY NSW 2799","Adelaide Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia",-33.5322957,149.2552894,Caltex,140.9,160.9
1663,"130 ALBURY ST, HOLBROOK NSW 2644","Albury Street, Holbrook, Greater Hume Shire Council, New South Wales, 2644, Australia",-35.7238578,147.3138187,Caltex,142.9,163.9
1677,"4352 New England Hwy, GUYRA NSW 2365","New England Highway, Llangothlin, Guyra, Armidale Regional Council, New South Wales, 2365, Australia",-30.139864,151.683965,Caltex,137.9,156.9
1689,"29 Banna Avenue, Griffith NSW 2680","Banna Avenue, Griffith, Griffith City Council, New South Wales, 2680, Australia",-34.2898741,146.0607768,Caltex,135.9,155.9
1706,"21 NEIL ST, MOAMA NSW 2731","Neil Street, Moama, Murray River Council, New South Wales, 2731, Australia",-36.0786993,144.7489501,Caltex,Not Selling U91    ,Not Selling P98
1720,"13 SLOANE ST, GOULBURN NSW 2580","Sloane Street, Goulburn, Goulburn Mulwaree Council, New South Wales, 2580, Australia",-34.7628965,149.7145303,Caltex,Not Selling U91    ,Not Selling P98
1722,"246 Princes Hwy, Bomaderry NSW 2541","Princes Highway, Bomaderry, Shoalhaven City Council, New South Wales, 2541, Australia",-34.8434876,150.5944414,Caltex,136.9,157.9
1725,"1 Perry Street, MENINDEE NSW 2879","Perry Street, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",-32.3903013,142.4157029,Caltex,Not Selling U91    ,Not Selling P98
1731,"254 Kelly St, Scone NSW 2337","Kelly Street, Scone, Upper Hunter Shire Council, New South Wales, 2337, Australia",-32.0334002,150.8642246,Caltex,132.9,152.9
1750,"1412-1414 Pittwater Road, North Narrabeen NSW 2101","Pittwater Road, Narrabeen, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2101, Australia",-33.7119101,151.296933,Caltex,171.9,191.9
1752,"30-40 Alfred Rd, Chipping Norton NSW 2170","Alfred Road, Chipping Norton, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9234464,150.9527671,Caltex,Not Selling U91    ,Not Selling P98
1764,"39 Pangee St, NYNGAN NSW 2825","Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia",-31.5577786,147.1864121,Caltex,138.9,156.9
1765,"17 Sandwych St, WENTWORTH NSW 2648","Sandwych Street, Wentworth, Wentworth Shire Council, New South Wales, 2648, Australia",-34.1067514,141.9202221,Caltex,Not Selling U91    ,Not Selling P98
1766,"99 Market Street, Balranald NSW 2715","Caltex, 99, Market Street, Balranald, Balranald Shire Council, New South Wales, 2715, Australia",-34.6394303,143.5634499,Caltex,Not Selling U91    ,Not Selling P98
1768,"5 Kanandah Road, Broken Hill NSW 2880","Kanandah Road, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia",-31.9884672,141.4306527,Caltex,Not Selling U91    ,Not Selling P98
1771,"84 Patton Street, Broken Hill NSW 2880","Patton Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia",-31.9841265,141.4554412,Caltex,146.9,167.9
1780,"429 Moama Street, Hay NSW 2711","Caltex Hay South, 429, Moama Street, Hay South, Hay Shire Council, New South Wales, 2711, Australia",-34.5201701,144.838101,Caltex,137.9,157.9
1782,"336 Hay Road, Deniliquin NSW 2710","Hay Road, Deniliquin, Edward River Council, New South Wales, 2710, Australia",-35.5227262,144.9813982,Caltex,143.9,163.9
1783,"150 Jerilderie Street, Jerilderie NSW 2716","Jerilderie Street, Jerilderie, Murrumbidgee Council, New South Wales, 2716, Australia",-35.3554896,145.7226816,Caltex,136.9,156.9
1784,"6 Murray Street, Barham NSW 2732","Murray Street, Barham, Murray River Council, New South Wales, 2732, Australia",-35.629883,144.1254504,Caltex,141.9,161.9
1791,"58 Lachlan Street, Hay NSW 2711","Lachlan Street, Hay, Hay Shire Council, New South Wales, 2711, Australia",-34.4995625,144.8452828,Caltex,140.9,Not Selling P98
1793,"188 High Street, Wauchope NSW 2446","High Street, Wauchope, Port Macquarie-Hastings Council, New South Wales, 2446, Australia",-31.4666089,152.718599,Caltex,138.9,157.9
1794,"229 High Street, Wauchope NSW 2446","High Street, Wauchope, Port Macquarie-Hastings Council, New South Wales, 2446, Australia",-31.4666089,152.718599,Caltex,Not Selling U91    ,Not Selling P98
1795,"4 High Street, Wauchope NSW 2446","High Street, Wauchope, Port Macquarie-Hastings Council, New South Wales, 2446, Australia",-31.4666089,152.718599,Caltex,138.9,157.9
1797,"New Lake Entrance Road (Shellharbour City Centre), Shellharbour NSW 2529","New Lake Entrance Road, Shellharbour City Centre, Shellharbour City Council, New South Wales, 2529, Australia",-34.5628685,150.8334587,Caltex,Not Selling U91    ,191.9
1827,"155-157 Princes Highway, Ulladulla NSW 2539","Princes Highway, Ulladulla, Shoalhaven City Council, New South Wales, 2539, Australia",-35.3492504,150.4748794,Caltex,Not Selling U91    ,Not Selling P98
1828,"62 Deering Street, ULLADULLA NSW 2539","Deering Street, Ulladulla, Shoalhaven City Council, New South Wales, 2539, Australia",-35.3616824,150.4682386,Caltex,Not Selling U91    ,Not Selling P98
1836,"15 Glastonbury Ave, UNANDERRA NSW 2526","Glastonbury Avenue, Unanderra, Wollongong City Council, New South Wales, 2526, Australia",-34.4607185,150.8545884,Caltex,139.9,161.9
1839,"1766 Horsley Drive, Horsley Park NSW 2175","The Horsley Drive, Horsley Park, Sydney, Fairfield City Council, New South Wales, 2175, Australia",-33.8459486,150.8721848,Caltex,159.9,180.9
1841,"1549 LEGGETTS DR, BRUNKERVILLE NSW 2323","Leggetts Drive, Brunkerville, Mount Vincent, Cessnock City Council, New South Wales, 2323, Australia",-32.9465284,151.479193,Caltex,Not Selling U91    ,Not Selling P98
1844,"180 Manning St, KIAMA NSW 2533","Manning Street, Kiama, The Council of the Municipality of Kiama, New South Wales, 2533, Australia",-34.6805511,150.8492704,Caltex,161.9,179.9
1847,"2 Belinda Street, Gerringong NSW 2534","Belinda Street, Gerringong, The Council of the Municipality of Kiama, New South Wales, 2534, Australia",-34.7454353,150.8154412,Caltex,157.9,175.9
1852,"331 Princes Hwy, Milton NSW 2538","Princes Highway, Milton, Shoalhaven City Council, New South Wales, 2538, Australia",-35.3106038,150.4317342,Caltex,139.9,160.9
1854,"2399 Princes Highway, BEWONG NSW 2540","Princes Highway, Bewong, Basin View, Shoalhaven City Council, New South Wales, 2540, Australia",-35.0796626,150.5495925,Caltex,138.9,159.9
1866,"110-112 Princes Hwy, UNANDERRA NSW 2526","Princes Highway, Unanderra, Wollongong City Council, New South Wales, 2526, Australia",-34.457567,150.842317,Caltex,Not Selling U91    ,155.7
1871,"83 Byamee Street, Dapto NSW 2530","Byamee Street, Lakelands, Koonawarra, Wollongong City Council, New South Wales, 2530, Australia",-34.4985705,150.802291,Caltex,167.9,187.9
1875,"29 Moama Street, Mathoura NSW 2710","Moama Street, Mathoura, Murray River Council, New South Wales, 2710, Australia",-35.8061879,144.8986593,Caltex,143.9,163.9
1882,"19 Sydney Road, KELSO NSW 2795","Sydney Road, Kelso, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia",-33.4187549,149.6041493,Caltex,131.9,149.9
1885,"54 Deniliquin Road, Tocumwal NSW 2714","Deniliquin Road, Tocumwal, Berrigan Shire Council, New South Wales, 2714, Australia",-35.8101426,145.5596824,Caltex,143.9,163.9
1899,"119 Stenhouse Dr, CAMERON PARK NSW 2285","Stenhouse Drive, Cameron Park, Lake Macquarie City Council, New South Wales, 2285, Australia",-32.8949705,151.5995001,Caltex,Not Selling U91    ,Not Selling P98
1938,"42 SPENSER ST, ILUKA NSW 2466","Spenser Street, Iluka, Clarence Valley Council, New South Wales, 2466, Australia",-29.4065783,153.3518775,Caltex,145.9,167.9
1940,"502 Goonoo Goonoo Rd, Hillvue NSW 2340","Goonoo Goonoo Road, Hillvue, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",-31.1301704,150.9238498,Caltex,139.9,159.9
